,day,num_trips
144,2024-05-24T00:00:00.000,18310
145,2024-05-25T00:00:00.000,14749
146,2024-05-26T00:00:00.000,12258
147,2024-05-27T00:00:00.000,12414
148,2024-05-28T00:00:00.000,19375
149,2024-05-29T00:00:00.000,20381
150,2024-05-30T00:00:00.000,24042
151,2024-05-31T00:00:00.000,26751
152,2024-06-01T00:00:00.000,21257
153,2024-06-02T00:00:00.000,19264
154,2024-06-03T00:00:00.000,23600
155,2024-06-04T00:00:00.000,23345
156,2024-06-05T00:00:00.000,22834
157,2024-06-06T00:00:00.000,22405
158,2024-06-07T00:00:00.000,20547
159,2024-06-08T00:00:00.000,16263
160,2024-06-09T00:00:00.000,17286
161,2024-06-10T00:00:00.000,22825
162,2024-06-11T00:00:00.000,23641
163,2024-06-12T00:00:00.000,23278
164,2024-06-13T00:00:00.000,23255
165,2024-06-14T00:00:00.000,21173
166,2024-06-15T00:00:00.000,15963
167,2024-06-16T00:00:00.000,14099
168,2024-06-17T00:00:00.000,19323
169,2024-06-18T00:00:00.000,20596
170,2024-06-19T00:00:00.000,19317
171,2024-06-20T00:00:00.000,22561
172,2024-06-21T00:00:00.000,21883
173,2024-06-22T00:00:00.000,17889
174,2024-06-23T00:00:00.000,17471
175,2024-06-24T00:00:00.000,21348
176,2024-06-25T00:00:00.000,23375
177,2024-06-26T00:00:00.000,23905
178,2024-06-27T00:00:00.000,22639
179,2024-06-28T00:00:00.000,20224
180,2024-06-29T00:00:00.000,14005
181,2024-06-30T00:00:00.000,12695
182,2024-07-01T00:00:00.000,16214
183,2024-07-02T00:00:00.000,16166
184,2024-07-03T00:00:00.000,16333
185,2024-07-04T00:00:00.000,9664
186,2024-07-05T00:00:00.000,13388
187,2024-07-06T00:00:00.000,12340
188,2024-07-07T00:00:00.000,13384
189,2024-07-08T00:00:00.000,17279
190,2024-07-09T00:00:00.000,18715
191,2024-07-10T00:00:00.000,19195
192,2024-07-11T00:00:00.000,19974
193,2024-07-12T00:00:00.000,18090
194,2024-07-13T00:00:00.000,14638
195,2024-07-14T00:00:00.000,14599
196,2024-07-15T00:00:00.000,21282
197,2024-07-16T00:00:00.000,22095
198,2024-07-17T00:00:00.000,21286
199,2024-07-18T00:00:00.000,21837
200,2024-07-19T00:00:00.000,20415
201,2024-07-20T00:00:00.000,16241
202,2024-07-21T00:00:00.000,14798
203,2024-07-22T00:00:00.000,20126
204,2024-07-23T00:00:00.000,21244
205,2024-07-24T00:00:00.000,21833
206,2024-07-25T00:00:00.000,21084
207,2024-07-26T00:00:00.000,17959
208,2024-07-27T00:00:00.000,13580
209,2024-07-28T00:00:00.000,12409
210,2024-07-29T00:00:00.000,18847
211,2024-07-30T00:00:00.000,19392
212,2024-07-31T00:00:00.000,21872
213,2024-08-01T00:00:00.000,22816
214,2024-08-02T00:00:00.000,20199
215,2024-08-03T00:00:00.000,15417
216,2024-08-04T00:00:00.000,15037
217,2024-08-05T00:00:00.000,19667
218,2024-08-06T00:00:00.000,20503
219,2024-08-07T00:00:00.000,21701
220,2024-08-08T00:00:00.000,21651
221,2024-08-09T00:00:00.000,20545
222,2024-08-10T00:00:00.000,15288
223,2024-08-11T00:00:00.000,14347
224,2024-08-12T00:00:00.000,17959
225,2024-08-13T00:00:00.000,18808
226,2024-08-14T00:00:00.000,19797
227,2024-08-15T00:00:00.000,20558
228,2024-08-16T00:00:00.000,18316
229,2024-08-17T00:00:00.000,13764
230,2024-08-18T00:00:00.000,13887
231,2024-08-19T00:00:00.000,17731
232,2024-08-20T00:00:00.000,17414
233,2024-08-21T00:00:00.000,18804
234,2024-08-22T00:00:00.000,19506
235,2024-08-23T00:00:00.000,19193
236,2024-08-24T00:00:00.000,13900
237,2024-08-25T00:00:00.000,13949
238,2024-08-26T00:00:00.000,18606
239,2024-08-27T00:00:00.000,19755
240,2024-08-28T00:00:00.000,20237
241,2024-08-29T00:00:00.000,20629
242,2024-08-30T00:00:00.000,19635
243,2024-08-31T00:00:00.000,14113
244,2024-09-01T00:00:00.000,12632
245,2024-09-02T00:00:00.000,12540
246,2024-09-03T00:00:00.000,18078
247,2024-09-04T00:00:00.000,18318
248,2024-09-05T00:00:00.000,19893
249,2024-09-06T00:00:00.000,18933
250,2024-09-07T00:00:00.000,14156
251,2024-09-08T00:00:00.000,15757
252,2024-09-09T00:00:00.000,21136
253,2024-09-10T00:00:00.000,22511
254,2024-09-11T00:00:00.000,23078
255,2024-09-12T00:00:00.000,23443
256,2024-09-13T00:00:00.000,20287
257,2024-09-14T00:00:00.000,13768
258,2024-09-15T00:00:00.000,13799
259,2024-09-16T00:00:00.000,19567
260,2024-09-17T00:00:00.000,20474
261,2024-09-18T00:00:00.000,22239
262,2024-09-19T00:00:00.000,23338
263,2024-09-20T00:00:00.000,21269
264,2024-09-21T00:00:00.000,14581
265,2024-09-22T00:00:00.000,15617
266,2024-09-23T00:00:00.000,19864
267,2024-09-24T00:00:00.000,23017
268,2024-09-25T00:00:00.000,23661
269,2024-09-26T00:00:00.000,23640
270,2024-09-27T00:00:00.000,20945
271,2024-09-28T00:00:00.000,13890
272,2024-09-29T00:00:00.000,14029
273,2024-09-30T00:00:00.000,18764
274,2024-10-01T00:00:00.000,18963
275,2024-10-02T00:00:00.000,19169
276,2024-10-03T00:00:00.000,19214
277,2024-10-04T00:00:00.000,19539
278,2024-10-05T00:00:00.000,14377
279,2024-10-06T00:00:00.000,15037
280,2024-10-07T00:00:00.000,19637
281,2024-10-08T00:00:00.000,20572
282,2024-10-09T00:00:00.000,21468
283,2024-10-10T00:00:00.000,22758
284,2024-10-11T00:00:00.000,21884
285,2024-10-12T00:00:00.000,15064
286,2024-10-13T00:00:00.000,13424
287,2024-10-14T00:00:00.000,19039
288,2024-10-15T00:00:00.000,22372
289,2024-10-16T00:00:00.000,22229
290,2024-10-17T00:00:00.000,25281
291,2024-10-18T00:00:00.000,24158
292,2024-10-19T00:00:00.000,17233
293,2024-10-20T00:00:00.000,17046
294,2024-10-21T00:00:00.000,21283
295,2024-10-22T00:00:00.000,20645
296,2024-10-23T00:00:00.000,21909
297,2024-10-24T00:00:00.000,22774
298,2024-10-25T00:00:00.000,20364
299,2024-10-26T00:00:00.000,14347
300,2024-10-27T00:00:00.000,13974
301,2024-10-28T00:00:00.000,18309
302,2024-10-29T00:00:00.000,18604
303,2024-10-30T00:00:00.000,20304
304,2024-10-31T00:00:00.000,17992
305,2024-11-01T00:00:00.000,18368
306,2024-11-02T00:00:00.000,15274
307,2024-11-03T00:00:00.000,15957
308,2024-11-04T00:00:00.000,22188
309,2024-11-05T00:00:00.000,21260
310,2024-11-06T00:00:00.000,22034
311,2024-11-07T00:00:00.000,21843
312,2024-11-08T00:00:00.000,19184
313,2024-11-09T00:00:00.000,13368
314,2024-11-10T00:00:00.000,13538
315,2024-11-11T00:00:00.000,16977
316,2024-11-12T00:00:00.000,20910
317,2024-11-13T00:00:00.000,22597
318,2024-11-14T00:00:00.000,23280
319,2024-11-15T00:00:00.000,21427
320,2024-11-16T00:00:00.000,15984
321,2024-11-17T00:00:00.000,17322
322,2024-11-18T00:00:00.000,23736
323,2024-11-19T00:00:00.000,22188
324,2024-11-20T00:00:00.000,23309
325,2024-11-21T00:00:00.000,25056
326,2024-11-22T00:00:00.000,20456
327,2024-11-23T00:00:00.000,12990
328,2024-11-24T00:00:00.000,11123
329,2024-11-25T00:00:00.000,13604
330,2024-11-26T00:00:00.000,15527
331,2024-11-27T00:00:00.000,13625
332,2024-11-28T00:00:00.000,7860
333,2024-11-29T00:00:00.000,13299
334,2024-11-30T00:00:00.000,15901
335,2024-12-01T00:00:00.000,16194
336,2024-12-02T00:00:00.000,21946
337,2024-12-03T00:00:00.000,23316
338,2024-12-04T00:00:00.000,22979
339,2024-12-05T00:00:00.000,23528
340,2024-12-06T00:00:00.000,21944
341,2024-12-07T00:00:00.000,13745
342,2024-12-08T00:00:00.000,11946
343,2024-12-09T00:00:00.000,17181
344,2024-12-10T00:00:00.000,19448
345,2024-12-11T00:00:00.000,21900
346,2024-12-12T00:00:00.000,23622
347,2024-12-13T00:00:00.000,22566
348,2024-12-14T00:00:00.000,15434
349,2024-12-15T00:00:00.000,11234
350,2024-12-16T00:00:00.000,15657
351,2024-12-17T00:00:00.000,18168
352,2024-12-18T00:00:00.000,19457
353,2024-12-19T00:00:00.000,21113
354,2024-12-20T00:00:00.000,18942
355,2024-12-21T00:00:00.000,12779
356,2024-12-22T00:00:00.000,10805
357,2024-12-23T00:00:00.000,13222
358,2024-12-24T00:00:00.000,9544
359,2024-12-25T00:00:00.000,5326
360,2024-12-26T00:00:00.000,11194
361,2024-12-27T00:00:00.000,13148
362,2024-12-28T00:00:00.000,10884
363,2024-12-29T00:00:00.000,10255
364,2024-12-30T00:00:00.000,13193
365,2024-12-31T00:00:00.000,13361
366,2025-01-01T00:00:00.000,9285
367,2025-01-02T00:00:00.000,11934
368,2025-01-03T00:00:00.000,13329
369,2025-01-04T00:00:00.000,10281
370,2025-01-05T00:00:00.000,9154
371,2025-01-06T00:00:00.000,14017
372,2025-01-07T00:00:00.000,14779
373,2025-01-08T00:00:00.000,15596
374,2025-01-09T00:00:00.000,15505
375,2025-01-10T00:00:00.000,14795
376,2025-01-11T00:00:00.000,9705
377,2025-01-12T00:00:00.000,8865
378,2025-01-13T00:00:00.000,15174
379,2025-01-14T00:00:00.000,16448
380,2025-01-15T00:00:00.000,17161
381,2025-01-16T00:00:00.000,16551
382,2025-01-17T00:00:00.000,15052
383,2025-01-18T00:00:00.000,9793
384,2025-01-19T00:00:00.000,8560
385,2025-01-20T00:00:00.000,11672
386,2025-01-21T00:00:00.000,15206
387,2025-01-22T00:00:00.000,17127
388,2025-01-23T00:00:00.000,18282
389,2025-01-24T00:00:00.000,15898
390,2025-01-25T00:00:00.000,10055
391,2025-01-26T00:00:00.000,9228
392,2025-01-27T00:00:00.000,14858
393,2025-01-28T00:00:00.000,15916
394,2025-01-29T00:00:00.000,16223
395,2025-01-30T00:00:00.000,17774
396,2025-01-31T00:00:00.000,16704
397,2025-02-01T00:00:00.000,10440
398,2025-02-02T00:00:00.000,9800
399,2025-02-03T00:00:00.000,15362
400,2025-02-04T00:00:00.000,16999
401,2025-02-05T00:00:00.000,16920
402,2025-02-06T00:00:00.000,18093
403,2025-02-07T00:00:00.000,15716
404,2025-02-08T00:00:00.000,10643
405,2025-02-09T00:00:00.000,10736
406,2025-02-10T00:00:00.000,16156
407,2025-02-11T00:00:00.000,17823
408,2025-02-12T00:00:00.000,15074
409,2025-02-13T00:00:00.000,19424
410,2025-02-14T00:00:00.000,19810
411,2025-02-15T00:00:00.000,12841
412,2025-02-16T00:00:00.000,11055
413,2025-02-17T00:00:00.000,15108
414,2025-02-18T00:00:00.000,18904
415,2025-02-19T00:00:00.000,20201
416,2025-02-20T00:00:00.000,21532
417,2025-02-21T00:00:00.000,19192
418,2025-02-22T00:00:00.000,14390
419,2025-02-23T00:00:00.000,11852
420,2025-02-24T00:00:00.000,16761
421,2025-02-25T00:00:00.000,17144
422,2025-02-26T00:00:00.000,19235
423,2025-02-27T00:00:00.000,20048
424,2025-02-28T00:00:00.000,18615
425,2025-03-01T00:00:00.000,14799
426,2025-03-02T00:00:00.000,13248
427,2025-03-03T00:00:00.000,18574
428,2025-03-04T00:00:00.000,21394
429,2025-03-05T00:00:00.000,20869
430,2025-03-06T00:00:00.000,20569
431,2025-03-07T00:00:00.000,18899
432,2025-03-08T00:00:00.000,12999
433,2025-03-09T00:00:00.000,12106
434,2025-03-10T00:00:00.000,17004
435,2025-03-11T00:00:00.000,19307
436,2025-03-12T00:00:00.000,20071
437,2025-03-13T00:00:00.000,21260
438,2025-03-14T00:00:00.000,20468
439,2025-03-15T00:00:00.000,19527
440,2025-03-16T00:00:00.000,15446
441,2025-03-17T00:00:00.000,22546
442,2025-03-18T00:00:00.000,22252
443,2025-03-19T00:00:00.000,23216
444,2025-03-20T00:00:00.000,23206
445,2025-03-21T00:00:00.000,18743
446,2025-03-22T00:00:00.000,13437
447,2025-03-23T00:00:00.000,13316
448,2025-03-24T00:00:00.000,16190
449,2025-03-25T00:00:00.000,17029
450,2025-03-26T00:00:00.000,18171
451,2025-03-27T00:00:00.000,19027
452,2025-03-28T00:00:00.000,19267
453,2025-03-29T00:00:00.000,15727
454,2025-03-30T00:00:00.000,14339
455,2025-03-31T00:00:00.000,19664
456,2025-04-01T00:00:00.000,20093
457,2025-04-02T00:00:00.000,20767
458,2025-04-03T00:00:00.000,22780
459,2025-04-04T00:00:00.000,21328
460,2025-04-05T00:00:00.000,14356
461,2025-04-06T00:00:00.000,14227
462,2025-04-07T00:00:00.000,18777
463,2025-04-08T00:00:00.000,20368
464,2025-04-09T00:00:00.000,21352
465,2025-04-10T00:00:00.000,21735
466,2025-04-11T00:00:00.000,20373
467,2025-04-12T00:00:00.000,14445
468,2025-04-13T00:00:00.000,13577
469,2025-04-14T00:00:00.000,17541
470,2025-04-15T00:00:00.000,19713
471,2025-04-16T00:00:00.000,21126
472,2025-04-17T00:00:00.000,22178
473,2025-04-18T00:00:00.000,17687
474,2025-04-19T00:00:00.000,14350
475,2025-04-20T00:00:00.000,14031
476,2025-04-21T00:00:00.000,17658
477,2025-04-22T00:00:00.000,19854
478,2025-04-23T00:00:00.000,21701
479,2025-04-24T00:00:00.000,23971
480,2025-04-25T00:00:00.000,23295
481,2025-04-26T00:00:00.000,17179
482,2025-04-27T00:00:00.000,17881
483,2025-04-28T00:00:00.000,21134
484,2025-04-29T00:00:00.000,21311
485,2025-04-30T00:00:00.000,23026
486,2025-05-01T00:00:00.000,22675
487,2025-05-02T00:00:00.000,19877
488,2025-05-03T00:00:00.000,15098
489,2025-05-04T00:00:00.000,16869
490,2025-05-05T00:00:00.000,23042
491,2025-05-06T00:00:00.000,24407
492,2025-05-07T00:00:00.000,24090
493,2025-05-08T00:00:00.000,23348
494,2025-05-09T00:00:00.000,20690
495,2025-05-10T00:00:00.000,15691
496,2025-05-11T00:00:00.000,14565
497,2025-05-12T00:00:00.000,19935
498,2025-05-13T00:00:00.000,21278
499,2025-05-14T00:00:00.000,23113
500,2025-05-15T00:00:00.000,25416
501,2025-05-16T00:00:00.000,27347
502,2025-05-17T00:00:00.000,21348
503,2025-05-18T00:00:00.000,20637
504,2025-05-19T00:00:00.000,25317
505,2025-05-20T00:00:00.000,24734
506,2025-05-21T00:00:00.000,24377
507,2025-05-22T00:00:00.000,23639
508,2025-05-23T00:00:00.000,20274
509,2025-05-24T00:00:00.000,15194
510,2025-05-25T00:00:00.000,14127
511,2025-05-26T00:00:00.000,13595
512,2025-05-27T00:00:00.000,18621
513,2025-05-28T00:00:00.000,21685
514,2025-05-29T00:00:00.000,23869
515,2025-05-30T00:00:00.000,26050
516,2025-05-31T00:00:00.000,20992
517,2025-06-01T00:00:00.000,19730
518,2025-06-02T00:00:00.000,23564
519,2025-06-03T00:00:00.000,23527
520,2025-06-04T00:00:00.000,23955
521,2025-06-05T00:00:00.000,24138
522,2025-06-06T00:00:00.000,22714
523,2025-06-07T00:00:00.000,18470
524,2025-06-08T00:00:00.000,18738
525,2025-06-09T00:00:00.000,22981
526,2025-06-10T00:00:00.000,24977
527,2025-06-11T00:00:00.000,26169
528,2025-06-12T00:00:00.000,26516
529,2025-06-13T00:00:00.000,23643
530,2025-06-14T00:00:00.000,17946
531,2025-06-15T00:00:00.000,16939
532,2025-06-16T00:00:00.000,21538
533,2025-06-17T00:00:00.000,22501
534,2025-06-18T00:00:00.000,26513
535,2025-06-19T00:00:00.000,21977
536,2025-06-20T00:00:00.000,23382
537,2025-06-21T00:00:00.000,19102
538,2025-06-22T00:00:00.000,18170
539,2025-06-23T00:00:00.000,23040
540,2025-06-24T00:00:00.000,21779
541,2025-06-25T00:00:00.000,22425
542,2025-06-26T00:00:00.000,23916
543,2025-06-27T00:00:00.000,21630
544,2025-06-28T00:00:00.000,15563
545,2025-06-29T00:00:00.000,14401
546,2025-06-30T00:00:00.000,16331
547,2025-07-01T00:00:00.000,17561
548,2025-07-02T00:00:00.000,17615
549,2025-07-03T00:00:00.000,16688
550,2025-07-04T00:00:00.000,11249
551,2025-07-05T00:00:00.000,13929
552,2025-07-06T00:00:00.000,13578
553,2025-07-07T00:00:00.000,17413
554,2025-07-08T00:00:00.000,18852
555,2025-07-09T00:00:00.000,19405
556,2025-07-10T00:00:00.000,21304
557,2025-07-11T00:00:00.000,20649
558,2025-07-12T00:00:00.000,15413
559,2025-07-13T00:00:00.000,15785
560,2025-07-14T00:00:00.000,20952
561,2025-07-15T00:00:00.000,22365
562,2025-07-16T00:00:00.000,23567
563,2025-07-17T00:00:00.000,23789
564,2025-07-18T00:00:00.000,22117
565,2025-07-19T00:00:00.000,16916
566,2025-07-20T00:00:00.000,16834
567,2025-07-21T00:00:00.000,20382
568,2025-07-22T00:00:00.000,21644
569,2025-07-23T00:00:00.000,23034
570,2025-07-24T00:00:00.000,21984
571,2025-07-25T00:00:00.000,19420
572,2025-07-26T00:00:00.000,15223
573,2025-07-27T00:00:00.000,14703
574,2025-07-28T00:00:00.000,20316
575,2025-07-29T00:00:00.000,21106
576,2025-07-30T00:00:00.000,23453
577,2025-07-31T00:00:00.000,22121
578,2025-08-01T00:00:00.000,20500
579,2025-08-02T00:00:00.000,15380
580,2025-08-03T00:00:00.000,15184
581,2025-08-04T00:00:00.000,20919
582,2025-08-05T00:00:00.000,19908
583,2025-08-06T00:00:00.000,20794
584,2025-08-07T00:00:00.000,21123
585,2025-08-08T00:00:00.000,19226
586,2025-08-09T00:00:00.000,16519
587,2025-08-10T00:00:00.000,15450
588,2025-08-11T00:00:00.000,20055
589,2025-08-12T00:00:00.000,20947
590,2025-08-13T00:00:00.000,21039
591,2025-08-14T00:00:00.000,21991
592,2025-08-15T00:00:00.000,21933
593,2025-08-16T00:00:00.000,17644
594,2025-08-17T00:00:00.000,17769
595,2025-08-18T00:00:00.000,20934
596,2025-08-19T00:00:00.000,22591
597,2025-08-20T00:00:00.000,21007
598,2025-08-21T00:00:00.000,20849
599,2025-08-22T00:00:00.000,17720
600,2025-08-23T00:00:00.000,13560
601,2025-08-24T00:00:00.000,13603
602,2025-08-25T00:00:00.000,17538
603,2025-08-26T00:00:00.000,17919
604,2025-08-27T00:00:00.000,19840
605,2025-08-28T00:00:00.000,22340
606,2025-08-29T00:00:00.000,20765
607,2025-08-30T00:00:00.000,15606
608,2025-08-31T00:00:00.000,14955
609,2025-09-01T00:00:00.000,14787
610,2025-09-02T00:00:00.000,18814
611,2025-09-03T00:00:00.000,19234
612,2025-09-04T00:00:00.000,19649
613,2025-09-05T00:00:00.000,19692
614,2025-09-06T00:00:00.000,15380
615,2025-09-07T00:00:00.000,16442
616,2025-09-08T00:00:00.000,22226
617,2025-09-09T00:00:00.000,22835
618,2025-09-10T00:00:00.000,23920
619,2025-09-11T00:00:00.000,23550
620,2025-09-12T00:00:00.000,21841
621,2025-09-13T00:00:00.000,15750
622,2025-09-14T00:00:00.000,16499
623,2025-09-15T00:00:00.000,21380
624,2025-09-16T00:00:00.000,21821
625,2025-09-17T00:00:00.000,24579
626,2025-09-18T00:00:00.000,26230
627,2025-09-19T00:00:00.000,25287
628,2025-09-20T00:00:00.000,18544
629,2025-09-21T00:00:00.000,17856
630,2025-09-22T00:00:00.000,20046
631,2025-09-23T00:00:00.000,20495
632,2025-09-24T00:00:00.000,23065
633,2025-09-25T00:00:00.000,25515
634,2025-09-26T00:00:00.000,23174
635,2025-09-27T00:00:00.000,18352
636,2025-09-28T00:00:00.000,18786
637,2025-09-29T00:00:00.000,23097
638,2025-09-30T00:00:00.000,24815
639,2025-10-01T00:00:00.000,24211
640,2025-10-02T00:00:00.000,21538
641,2025-10-03T00:00:00.000,21364
642,2025-10-04T00:00:00.000,17448
643,2025-10-05T00:00:00.000,16062
644,2025-10-06T00:00:00.000,20843
645,2025-10-07T00:00:00.000,22139
646,2025-10-08T00:00:00.000,23117
647,2025-10-09T00:00:00.000,24824
648,2025-10-10T00:00:00.000,24560
649,2025-10-11T00:00:00.000,17495
650,2025-10-12T00:00:00.000,15007
651,2025-10-13T00:00:00.000,20370
652,2025-10-14T00:00:00.000,23497
653,2025-10-15T00:00:00.000,23379
654,2025-10-16T00:00:00.000,24463
655,2025-10-17T00:00:00.000,23293
656,2025-10-18T00:00:00.000,16012
657,2025-10-19T00:00:00.000,16567
658,2025-10-20T00:00:00.000,18316
659,2025-10-21T00:00:00.000,22191
660,2025-10-22T00:00:00.000,21929
661,2025-10-23T00:00:00.000,22714
662,2025-10-24T00:00:00.000,21799
663,2025-10-25T00:00:00.000,16179
664,2025-10-26T00:00:00.000,16531
665,2025-10-27T00:00:00.000,19704
666,2025-10-28T00:00:00.000,20433
667,2025-10-29T00:00:00.000,21664
668,2025-10-30T00:00:00.000,21420
669,2025-10-31T00:00:00.000,22182
670,2025-11-01T00:00:00.000,17070
671,2025-11-02T00:00:00.000,16177
672,2025-11-03T00:00:00.000,19351
673,2025-11-04T00:00:00.000,20003
674,2025-11-05T00:00:00.000,21212
675,2025-11-06T00:00:00.000,21936
676,2025-11-07T00:00:00.000,19735
677,2025-11-08T00:00:00.000,14445
678,2025-11-09T00:00:00.000,14321
679,2025-11-10T00:00:00.000,18816
680,2025-11-11T00:00:00.000,17279
681,2025-11-12T00:00:00.000,20282
682,2025-11-13T00:00:00.000,21367
683,2025-11-14T00:00:00.000,18967
684,2025-11-15T00:00:00.000,14998
685,2025-11-16T00:00:00.000,14331
686,2025-11-17T00:00:00.000,19378
687,2025-11-18T00:00:00.000,21418
688,2025-11-19T00:00:00.000,22153
689,2025-11-20T00:00:00.000,23077
690,2025-11-21T00:00:00.000,19808
691,2025-11-22T00:00:00.000,12919
692,2025-11-23T00:00:00.000,12315
693,2025-11-24T00:00:00.000,14640
694,2025-11-25T00:00:00.000,15602
695,2025-11-26T00:00:00.000,15964
696,2025-11-27T00:00:00.000,9114
697,2025-11-28T00:00:00.000,12745
698,2025-11-29T00:00:00.000,14169
