,day,num_trips
1150,2018-02-24,57503
1151,2018-02-25,41057
1152,2018-02-26,53617
1153,2018-02-27,57687
1154,2018-02-28,48180
1155,2018-03-01,70788
1156,2018-03-02,67167
1157,2018-03-03,47807
1158,2018-03-04,37718
1159,2018-03-05,59681
1160,2018-03-06,63611
1161,2018-03-07,68665
1162,2018-03-08,74355
1163,2018-03-09,77659
1164,2018-03-10,56077
1165,2018-03-11,47509
1166,2018-03-12,67013
1167,2018-03-13,70812
1168,2018-03-14,67826
1169,2018-03-15,74651
1170,2018-03-16,82952
1171,2018-03-17,83911
1172,2018-03-18,46954
1173,2018-03-19,62265
1174,2018-03-20,69565
1175,2018-03-21,68398
1176,2018-03-22,69905
1177,2018-03-23,70614
1178,2018-03-24,47751
1179,2018-03-25,42660
1180,2018-03-26,57016
1181,2018-03-27,63582
1182,2018-03-28,66065
1183,2018-03-29,68989
1184,2018-03-30,59850
1185,2018-03-31,44002
1186,2018-04-01,34979
1187,2018-04-02,51252
1188,2018-04-03,66961
1189,2018-04-04,67531
1190,2018-04-05,70920
1191,2018-04-06,73517
1192,2018-04-07,53041
1193,2018-04-08,41178
1194,2018-04-09,63400
1195,2018-04-10,68552
1196,2018-04-11,71783
1197,2018-04-12,73784
1198,2018-04-13,76655
1199,2018-04-14,59432
1200,2018-04-15,48410
1201,2018-04-16,69847
1202,2018-04-17,72469
1203,2018-04-18,77208
1204,2018-04-19,71340
1205,2018-04-20,71072
1206,2018-04-21,46605
1207,2018-04-22,39374
1208,2018-04-23,57019
1209,2018-04-24,60720
1210,2018-04-25,68311
1211,2018-04-26,71565
1212,2018-04-27,76631
1213,2018-04-28,54533
1214,2018-04-29,47299
1215,2018-04-30,58885
1216,2018-05-01,62968
1217,2018-05-02,64494
1218,2018-05-03,70865
1219,2018-05-04,65727
1220,2018-05-05,51242
1221,2018-05-06,42481
1222,2018-05-07,64142
1223,2018-05-08,71738
1224,2018-05-09,75236
1225,2018-05-10,73686
1226,2018-05-11,75294
1227,2018-05-12,48078
1228,2018-05-13,37473
1229,2018-05-14,61298
1230,2018-05-15,66852
1231,2018-05-16,66352
1232,2018-05-17,73646
1233,2018-05-18,79595
1234,2018-05-19,57708
1235,2018-05-20,56066
1236,2018-05-21,75014
1237,2018-05-22,74599
1238,2018-05-23,70014
1239,2018-05-24,67037
1240,2018-05-25,60861
1241,2018-05-26,46137
1242,2018-05-27,43180
1243,2018-05-28,32649
1244,2018-05-29,52302
1245,2018-05-30,61507
1246,2018-05-31,72974
1247,2018-06-01,89017
1248,2018-06-02,66189
1249,2018-06-03,57775
1250,2018-06-04,67787
1251,2018-06-05,71584
1252,2018-06-06,70423
1253,2018-06-07,72521
1254,2018-06-08,73200
1255,2018-06-09,59890
1256,2018-06-10,55307
1257,2018-06-11,73720
1258,2018-06-12,76066
1259,2018-06-13,71786
1260,2018-06-14,68849
1261,2018-06-15,64605
1262,2018-06-16,50969
1263,2018-06-17,44698
1264,2018-06-18,67254
1265,2018-06-19,68018
1266,2018-06-20,71317
1267,2018-06-21,75126
1268,2018-06-22,71729
1269,2018-06-23,50614
1270,2018-06-24,49050
1271,2018-06-25,59501
1272,2018-06-26,66664
1273,2018-06-27,67747
1274,2018-06-28,67945
1275,2018-06-29,70845
1276,2018-06-30,52617
1277,2018-07-01,37967
1278,2018-07-02,44395
1279,2018-07-03,47001
1280,2018-07-04,32428
1281,2018-07-05,45122
1282,2018-07-06,50006
1283,2018-07-07,42433
1284,2018-07-08,35405
1285,2018-07-09,51943
1286,2018-07-10,58214
1287,2018-07-11,62886
1288,2018-07-12,66887
1289,2018-07-13,68523
1290,2018-07-14,51719
1291,2018-07-15,47063
1292,2018-07-16,61052
1293,2018-07-17,59495
1294,2018-07-18,52810
1295,2018-07-19,67941
1296,2018-07-20,69090
1297,2018-07-21,51943
1298,2018-07-22,42144
1299,2018-07-23,53885
1300,2018-07-24,60926
1301,2018-07-25,62733
1302,2018-07-26,64925
1303,2018-07-27,61092
1304,2018-07-28,48387
1305,2018-07-29,41614
1306,2018-07-30,54565
1307,2018-07-31,57954
1308,2018-08-01,62478
1309,2018-08-02,67784
1310,2018-08-03,66948
1311,2018-08-04,53421
1312,2018-08-05,45219
1313,2018-08-06,51685
1314,2018-08-07,56041
1315,2018-08-08,57250
1316,2018-08-09,62793
1317,2018-08-10,64462
1318,2018-08-11,49738
1319,2018-08-12,41118
1320,2018-08-13,52281
1321,2018-08-14,57683
1322,2018-08-15,62676
1323,2018-08-16,61888
1324,2018-08-17,63579
1325,2018-08-18,51627
1326,2018-08-19,43479
1327,2018-08-20,54612
1328,2018-08-21,55731
1329,2018-08-22,53185
1330,2018-08-23,58581
1331,2018-08-24,59373
1332,2018-08-25,44271
1333,2018-08-26,36851
1334,2018-08-27,51052
1335,2018-08-28,56310
1336,2018-08-29,57265
1337,2018-08-30,55324
1338,2018-08-31,53213
1339,2018-09-01,38610
1340,2018-09-02,36933
1341,2018-09-03,26155
1342,2018-09-04,48203
1343,2018-09-05,55729
1344,2018-09-06,61260
1345,2018-09-07,59981
1346,2018-09-08,40494
1347,2018-09-09,37208
1348,2018-09-10,53635
1349,2018-09-11,59941
1350,2018-09-12,66205
1351,2018-09-13,66567
1352,2018-09-14,67421
1353,2018-09-15,49560
1354,2018-09-16,39741
1355,2018-09-17,55809
1356,2018-09-18,54833
1357,2018-09-19,55001
1358,2018-09-20,64938
1359,2018-09-21,64225
1360,2018-09-22,44047
1361,2018-09-23,37920
1362,2018-09-24,53634
1363,2018-09-25,59849
1364,2018-09-26,63217
1365,2018-09-27,67685
1366,2018-09-28,70434
1367,2018-09-29,50326
1368,2018-09-30,45149
1369,2018-10-01,55188
1370,2018-10-02,58661
1371,2018-10-03,63465
1372,2018-10-04,65778
1373,2018-10-05,66272
1374,2018-10-06,44548
1375,2018-10-07,41210
1376,2018-10-08,47674
1377,2018-10-09,55907
1378,2018-10-10,65170
1379,2018-10-11,68023
1380,2018-10-12,69582
1381,2018-10-13,49155
1382,2018-10-14,43299
1383,2018-10-15,64907
1384,2018-10-16,68663
1385,2018-10-17,71106
1386,2018-10-18,69713
1387,2018-10-19,68760
1388,2018-10-20,49147
1389,2018-10-21,43766
1390,2018-10-22,55269
1391,2018-10-23,59467
1392,2018-10-24,61329
1393,2018-10-25,66239
1394,2018-10-26,70787
1395,2018-10-27,51143
1396,2018-10-28,45687
1397,2018-10-29,55163
1398,2018-10-30,53303
1399,2018-10-31,44329
1400,2018-11-01,62836
1401,2018-11-02,62349
1402,2018-11-03,45540
1403,2018-11-04,40978
1404,2018-11-05,53156
1405,2018-11-06,58419
1406,2018-11-07,63993
1407,2018-11-08,65504
1408,2018-11-09,69255
1409,2018-11-10,46664
1410,2018-11-11,41242
1411,2018-11-12,50506
1412,2018-11-13,58212
1413,2018-11-14,63388
1414,2018-11-15,68634
1415,2018-11-16,67183
1416,2018-11-17,42115
1417,2018-11-18,35645
1418,2018-11-19,47274
1419,2018-11-20,49674
1420,2018-11-21,40428
1421,2018-11-22,20192
1422,2018-11-23,30217
1423,2018-11-24,39253
1424,2018-11-25,38849
1425,2018-11-26,52913
1426,2018-11-27,68636
1427,2018-11-28,66769
1428,2018-11-29,65083
1429,2018-11-30,62897
1430,2018-12-01,45612
1431,2018-12-02,34165
1432,2018-12-03,52613
1433,2018-12-04,57647
1434,2018-12-05,60205
1435,2018-12-06,69493
1436,2018-12-07,71871
1437,2018-12-08,48673
1438,2018-12-09,37110
1439,2018-12-10,52648
1440,2018-12-11,55759
1441,2018-12-12,60919
1442,2018-12-13,68139
1443,2018-12-14,67864
1444,2018-12-15,47183
1445,2018-12-16,36479
1446,2018-12-17,50054
1447,2018-12-18,55866
1448,2018-12-19,57863
1449,2018-12-20,60306
1450,2018-12-21,57645
1451,2018-12-22,37061
1452,2018-12-23,27332
1453,2018-12-24,20820
1454,2018-12-25,9843
1455,2018-12-26,26471
1456,2018-12-27,36616
1457,2018-12-28,39496
1458,2018-12-29,32113
1459,2018-12-30,28826
1460,2018-12-31,36154
1461,2019-01-01,28100
1462,2019-01-02,33695
1463,2019-01-03,39012
1464,2019-01-04,40885
1465,2019-01-05,27657
1466,2019-01-06,26826
1467,2019-01-07,40534
1468,2019-01-08,42990
1469,2019-01-09,49408
1470,2019-01-10,52901
1471,2019-01-11,51957
1472,2019-01-12,31332
1473,2019-01-13,24230
1474,2019-01-14,41861
1475,2019-01-15,47817
1476,2019-01-16,50291
1477,2019-01-17,52676
1478,2019-01-18,50871
1479,2019-01-19,28521
1480,2019-01-20,26672
1481,2019-01-21,31281
1482,2019-01-22,49851
1483,2019-01-23,53168
1484,2019-01-24,56742
1485,2019-01-25,52646
1486,2019-01-26,29665
1487,2019-01-27,25461
1488,2019-01-28,39345
1489,2019-01-29,44538
1490,2019-01-30,14029
1491,2019-01-31,28567
1492,2019-02-01,51769
1493,2019-02-02,28986
1494,2019-02-03,24617
1495,2019-02-04,45113
1496,2019-02-05,48970
1497,2019-02-06,50951
1498,2019-02-07,58604
1499,2019-02-08,58708
1500,2019-02-09,32331
1501,2019-02-10,26563
1502,2019-02-11,47204
1503,2019-02-12,51928
1504,2019-02-13,55329
1505,2019-02-14,52286
1506,2019-02-15,56903
1507,2019-02-16,36876
1508,2019-02-17,30717
1509,2019-02-18,37369
1510,2019-02-19,50721
1511,2019-02-20,56284
1512,2019-02-21,60955
1513,2019-02-22,62009
1514,2019-02-23,41223
1515,2019-02-24,30240
1516,2019-02-25,48476
1517,2019-02-26,52858
1518,2019-02-27,55238
1519,2019-02-28,59554
1520,2019-03-01,60178
1521,2019-03-02,38699
1522,2019-03-03,36660
1523,2019-03-04,57809
1524,2019-03-05,60236
1525,2019-03-06,57483
1526,2019-03-07,59412
1527,2019-03-08,54255
1528,2019-03-09,33620
1529,2019-03-10,27548
1530,2019-03-11,47779
1531,2019-03-12,51636
1532,2019-03-13,55040
1533,2019-03-14,61259
1534,2019-03-15,64623
1535,2019-03-16,58940
1536,2019-03-17,35302
1537,2019-03-18,50220
1538,2019-03-19,50903
1539,2019-03-20,56753
1540,2019-03-21,57960
1541,2019-03-22,56456
1542,2019-03-23,36460
1543,2019-03-24,31672
1544,2019-03-25,44388
1545,2019-03-26,47576
1546,2019-03-27,48550
1547,2019-03-28,51409
1548,2019-03-29,53316
1549,2019-03-30,37198
1550,2019-03-31,32432
1551,2019-04-01,48912
1552,2019-04-02,51655
1553,2019-04-03,55970
1554,2019-04-04,64612
1555,2019-04-05,57235
1556,2019-04-06,36609
1557,2019-04-07,33655
1558,2019-04-08,53087
1559,2019-04-09,57945
1560,2019-04-10,65508
1561,2019-04-11,62881
1562,2019-04-12,58977
1563,2019-04-13,37828
1564,2019-04-14,32309
1565,2019-04-15,47906
1566,2019-04-16,48636
1567,2019-04-17,48926
1568,2019-04-18,59405
1569,2019-04-19,47210
1570,2019-04-20,32422
1571,2019-04-21,26393
1572,2019-04-22,43460
1573,2019-04-23,51120
1574,2019-04-24,54248
1575,2019-04-25,56032
1576,2019-04-26,53960
1577,2019-04-27,37857
1578,2019-04-28,27339
1579,2019-04-29,49619
1580,2019-04-30,56646
1581,2019-05-01,54986
1582,2019-05-02,61369
1583,2019-05-03,60085
1584,2019-05-04,40952
1585,2019-05-05,36734
1586,2019-05-06,52614
1587,2019-05-07,54701
1588,2019-05-08,57001
1589,2019-05-09,57393
1590,2019-05-10,55613
1591,2019-05-11,38107
1592,2019-05-12,31244
1593,2019-05-13,47993
1594,2019-05-14,49160
1595,2019-05-15,52583
1596,2019-05-16,58010
1597,2019-05-17,62026
1598,2019-05-18,43330
1599,2019-05-19,39736
1600,2019-05-20,57674
1601,2019-05-21,60706
1602,2019-05-22,54737
1603,2019-05-23,55711
1604,2019-05-24,48287
1605,2019-05-25,33665
1606,2019-05-26,29149
1607,2019-05-27,21915
1608,2019-05-28,47041
1609,2019-05-29,48559
1610,2019-05-30,58199
1611,2019-05-31,63057
1612,2019-06-01,45889
1613,2019-06-02,42429
1614,2019-06-03,54691
1615,2019-06-04,52723
1616,2019-06-05,53721
1617,2019-06-06,55872
1618,2019-06-07,54668
1619,2019-06-08,42165
1620,2019-06-09,40726
1621,2019-06-10,54638
1622,2019-06-11,57442
1623,2019-06-12,60055
1624,2019-06-13,57389
1625,2019-06-14,56652
1626,2019-06-15,39398
1627,2019-06-16,32597
1628,2019-06-17,48378
1629,2019-06-18,52905
1630,2019-06-19,58789
1631,2019-06-20,59195
1632,2019-06-21,58545
1633,2019-06-22,40429
1634,2019-06-23,34411
1635,2019-06-24,48366
1636,2019-06-25,54555
1637,2019-06-26,58193
1638,2019-06-27,57153
1639,2019-06-28,53201
1640,2019-06-29,34604
1641,2019-06-30,31493
1642,2019-07-01,38117
1643,2019-07-02,43169
1644,2019-07-03,37308
1645,2019-07-04,22509
1646,2019-07-05,31283
1647,2019-07-06,27125
1648,2019-07-07,25096
1649,2019-07-08,39056
1650,2019-07-09,44947
1651,2019-07-10,51545
1652,2019-07-11,53271
1653,2019-07-12,53010
1654,2019-07-13,39301
1655,2019-07-14,31898
1656,2019-07-15,47699
1657,2019-07-16,51756
1658,2019-07-17,55025
1659,2019-07-18,56424
1660,2019-07-19,57414
1661,2019-07-20,38822
1662,2019-07-21,33190
1663,2019-07-22,43663
1664,2019-07-23,46854
1665,2019-07-24,48892
1666,2019-07-25,51048
1667,2019-07-26,48945
1668,2019-07-27,35692
1669,2019-07-28,30228
1670,2019-07-29,42608
1671,2019-07-30,45021
1672,2019-07-31,48369
1673,2019-08-01,52089
1674,2019-08-02,51718
1675,2019-08-03,39522
1676,2019-08-04,34873
1677,2019-08-05,46508
1678,2019-08-06,48483
1679,2019-08-07,51704
1680,2019-08-08,53434
1681,2019-08-09,49704
1682,2019-08-10,35751
1683,2019-08-11,29230
1684,2019-08-12,43246
1685,2019-08-13,45360
1686,2019-08-14,47534
1687,2019-08-15,49383
1688,2019-08-16,46821
1689,2019-08-17,33580
1690,2019-08-18,27774
1691,2019-08-19,41798
1692,2019-08-20,49205
1693,2019-08-21,50705
1694,2019-08-22,51472
1695,2019-08-23,48850
1696,2019-08-24,33755
1697,2019-08-25,28298
1698,2019-08-26,43786
1699,2019-08-27,43098
1700,2019-08-28,45310
1701,2019-08-29,47908
1702,2019-08-30,42654
1703,2019-08-31,31120
1704,2019-09-01,27697
1705,2019-09-02,20677
1706,2019-09-03,41061
1707,2019-09-04,43729
1708,2019-09-05,49693
1709,2019-09-06,46800
1710,2019-09-07,29411
1711,2019-09-08,27313
1712,2019-09-09,44168
1713,2019-09-10,51564
1714,2019-09-11,56672
1715,2019-09-12,56704
1716,2019-09-13,56921
1717,2019-09-14,36651
1718,2019-09-15,32484
1719,2019-09-16,48053
1720,2019-09-17,52055
1721,2019-09-18,53734
1722,2019-09-19,57250
1723,2019-09-20,55831
1724,2019-09-21,38015
1725,2019-09-22,35468
1726,2019-09-23,48635
1727,2019-09-24,53556
1728,2019-09-25,55367
1729,2019-09-26,55763
1730,2019-09-27,56885
1731,2019-09-28,33753
1732,2019-09-29,29530
1733,2019-09-30,40064
1734,2019-10-01,45157
1735,2019-10-02,54596
1736,2019-10-03,54499
1737,2019-10-04,52094
1738,2019-10-05,33872
1739,2019-10-06,28162
1740,2019-10-07,42162
1741,2019-10-08,44789
1742,2019-10-09,45869
1743,2019-10-10,54802
1744,2019-10-11,59065
1745,2019-10-12,35360
1746,2019-10-13,32809
1747,2019-10-14,43725
1748,2019-10-15,52754
1749,2019-10-16,55712
1750,2019-10-17,56094
1751,2019-10-18,53481
1752,2019-10-19,35855
1753,2019-10-20,33837
1754,2019-10-21,47427
1755,2019-10-22,52582
1756,2019-10-23,52369
1757,2019-10-24,54245
1758,2019-10-25,52014
1759,2019-10-26,38118
1760,2019-10-27,33204
1761,2019-10-28,45330
1762,2019-10-29,52851
1763,2019-10-30,56018
1764,2019-10-31,50581
1765,2019-11-01,52866
1766,2019-11-02,32609
1767,2019-11-03,28474
1768,2019-11-04,42550
1769,2019-11-05,48763
1770,2019-11-06,50645
1771,2019-11-07,56324
1772,2019-11-08,50357
1773,2019-11-09,31684
1774,2019-11-10,30277
1775,2019-11-11,43284
1776,2019-11-12,57321
1777,2019-11-13,56797
1778,2019-11-14,56970
1779,2019-11-15,50986
1780,2019-11-16,30531
1781,2019-11-17,25837
1782,2019-11-18,45711
1783,2019-11-19,50728
1784,2019-11-20,50724
1785,2019-11-21,55824
1786,2019-11-22,53204
1787,2019-11-23,30280
1788,2019-11-24,24838
1789,2019-11-25,36484
1790,2019-11-26,43061
1791,2019-11-27,33925
1792,2019-11-28,16386
1793,2019-11-29,25312
1794,2019-11-30,34353
1795,2019-12-01,34009
1796,2019-12-02,52913
1797,2019-12-03,56998
1798,2019-12-04,58126
1799,2019-12-05,62134
1800,2019-12-06,59560
1801,2019-12-07,37794
1802,2019-12-08,27900
1803,2019-12-09,44484
1804,2019-12-10,52501
1805,2019-12-11,54196
1806,2019-12-12,57858
1807,2019-12-13,55918
1808,2019-12-14,37997
1809,2019-12-15,27503
1810,2019-12-16,44747
1811,2019-12-17,51080
1812,2019-12-18,55116
1813,2019-12-19,56581
1814,2019-12-20,52135
1815,2019-12-21,31297
1816,2019-12-22,26444
1817,2019-12-23,32997
1818,2019-12-24,19075
1819,2019-12-25,8623
1820,2019-12-26,21780
1821,2019-12-27,30012
1822,2019-12-28,25353
1823,2019-12-29,21495
1824,2019-12-30,30554
1825,2019-12-31,30131
